"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"SEE MY RREPOST","0","0","2026-05-06T19:38:48.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865468255716117","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY REPOSTT","0","0","2026-05-06T19:38:58.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865483627545365","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T19:39:08.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865586806440725","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"support end video","0","0","2026-05-08T09:03:55.000Z","private.03o","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7580783856493216786","7637444091362099984","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2697c76230a0c786a1dd1ce1101f7099~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4a72700&x-expires=1778400000&x-signature=IZ8MISVw3TMwsh7BCZE9Fj4G3UE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY REPOSTT","0","0","2026-05-06T19:39:20.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865619874874132","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T19:39:30.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865630806131476","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T09:06:01.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702447520842503","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T19:39:39.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865702703973140","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T09:06:13.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702516113933064","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECKK MY REPOST","0","0","2026-05-06T09:06:20.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702548279231250","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY REPOSTT","0","0","2026-05-06T19:39:47.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865749176582933","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T09:06:28.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702555053900552","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T09:03:21.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636701787898315538","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T19:39:56.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865786124354324","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T09:06:42.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702649190040328","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY REPOSTT","0","0","2026-05-08T09:09:18.000Z","shimizuuu.12","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6866042986695656449","7637445496235213575","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c8e014b509591eacf1bdeb9de9216f8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=838f482d&x-expires=1778400000&x-signature=2nkF%2FdtH131rkD%2BKJiiKAB4qSug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T09:06:50.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702654052156178","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECKK MY REPOST","0","0","2026-05-06T19:40:04.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865830311330581","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T09:06:57.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702718576378642","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T09:04:17.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636701992564851474","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T09:07:04.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702736830350098","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T19:40:15.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865816256889621","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECKK MY REPOST","0","0","2026-05-06T09:07:12.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702772260422407","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"LOOK AT MY REPOST","0","0","2026-05-06T09:07:19.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702804123812626","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECKK MY REPOST","0","0","2026-05-06T19:40:23.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865893871944468","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T09:04:10.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636701998485799698","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T09:07:34.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702844733981458","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a96b2db&x-expires=1778400000&x-signature=iI3%2BqKtlNmRuuXxwUUPZeFO8%2Bm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T19:40:31.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865881193399061","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba49ef6c&x-expires=1778400000&x-signature=NVP8hIbc95%2FqVe9fPek4HaMEcFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SEE MY RREPOST","0","0","2026-05-06T19:40:44.000Z","phu_bxboon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6576949901653196801","7636865997932544789","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a86ca6b6b2690a3d1c4769eba73adf12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62c7e78d&x-expires=1778400000&x-signature=JCE6J2Gv8dRMwDA3cXQIuNvClH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CHECK, MY REPOST","0","0","2026-05-06T09:04:25.000Z","ring_823","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7260980413954720774","7636702049334002440","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7260980562175721478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab6c9ec2&x-expires=1778400000&x-signature=SXKRIam4L6e99QMb5jrkZWkflZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"All them people looking at the video after","5","0","2026-04-26T00:45:24.000Z","chrismunoz72","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7174909034340189230","7632862521322554143","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f9d5d13ed73c8489a10888926fec1e9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=731f67f2&x-expires=1778400000&x-signature=rZYRpZDx9WIDg8ZSY9Z2VNV9X1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"thats not funny","5","0","2026-04-24T19:18:32.000Z","za.k.a21","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","133425838569603072","7632407279404712726","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/a16c7ba35a17d5a48789f4b5424e85d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=993a0ac1&x-expires=1778400000&x-signature=hEKVHnN184C6lSlsbqkq2HHv6Vg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Playing with food 😞","5","0","2026-04-24T09:47:59.000Z","binogq","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6812366781015229446","7632259843290497805","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/46dda165dfa7b133d5bddf179ffbd0ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e25aa57b&x-expires=1778400000&x-signature=swU7J4RM8z%2BJn04UlxRdWwFlk%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"whole salad😭","5","0","2026-04-23T14:43:42.000Z","iamsavvi","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7068620826372015110","7631965350364300054","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ca4bd1aad4614907d99278b189fbb878~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd3b7875&x-expires=1778400000&x-signature=WALdVx2FIDuE5GmwiwAl3LEevrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"No nooo no hagan eso plis","5","0","2026-04-23T00:47:39.000Z","alexandra.lovato","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7236007453598778411","7631749916775449375","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/de6915a23bf790ebd2bdc632a599d026~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3cfb1cd&x-expires=1778400000&x-signature=Lvb6FN0jllT0Vzk2QsHfjH2NcsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Not funny at all","5","0","2026-04-22T10:49:16.000Z","happy0507","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6841948720038691845","7631533848819925793","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e717fecab783bdd6226fbf5e113d4888~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=695a6489&x-expires=1778400000&x-signature=DjBm4K8%2F8jgKgtC5NoqfGh0cPMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"please I want to come back to this video 😂😂😂","5","0","2026-04-21T23:42:23.000Z","fabia.dinizz","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6724859761449567237","7631361852244820758","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4cdb645f635bb0280ce8b851b04fb02a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=885a702f&x-expires=1778400000&x-signature=qzSabyJ%2Bvy73ci%2B5ueFZ7%2FMQpGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] bro after every orders","5","0","2026-04-21T19:13:29.000Z","benderssama","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6863218291826574341","7631292732518220566","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7320816537655312389~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ef7af7c&x-expires=1778400000&x-signature=9%2FQkOy1PfFjViVJgAGnsGvAq8%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bro out here here gettin ppl fired lol","5","0","2026-04-20T00:39:16.000Z","travosco89","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6820879838028252166","7630634453807694623","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a209d60ddb2e4b42c4e1addf87209f4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b2b48e6&x-expires=1778400000&x-signature=NwevRmQzqkVnii4fiOprljV%2FDcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"you just gave them free cheese 😳","5","0","2026-03-02T09:43:53.000Z","urh_ma_sonkopherh","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7454652153714836486","7612591665459610388","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5da14d94004d475549115ece1efa661d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e7b97d3&x-expires=1778400000&x-signature=J2Joj1THXnMiGDBozU3xHefRL0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"this pmo so badly as a maccas worker","5","0","2026-03-02T09:40:50.000Z","sarah.isbored","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7032459628907955202","7612590884408656660","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/797ba1c1bf5674f1339246dfd9c22843~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54c11dfa&x-expires=1778400000&x-signature=61EPsvjQYoYxAaI1z1fzmBD6Utg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"for what????","5","0","2026-03-02T09:24:43.000Z","onee1144","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6896717115320386561","7612586730005381895","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/63bb9ba4406e9396ed77d4ecdc72a9a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0f7afdb&x-expires=1778400000&x-signature=ENPnLSvMYmAl85aOGLKmBSiN%2B0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"That's how vilan creates","5","0","2026-03-02T08:49:01.000Z","vanish1872","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6739146107194999814","7612577524401685256","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8ab60764ccee75757610720ae72fc28a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ba79c78&x-expires=1778400000&x-signature=BkWs6gMPHy6v7G7LGxMzU%2Bh4Fgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
